alternatively,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adverb</span></h3><span class=""transitivity""></span><u><span class=""grammatical_note"">sentence adverb</span></u> <ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">As another option or possibility.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘alternatively, you may telephone us direct if you wish’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">on the other hand</strong><span class=""syn"">, as an alternative, or, as another option, as a substitute, as a replacement</span></div></div></div></div></li></ul></section>"
ambiguity,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span><span class=""pos-inflections""><span class=""inflection-text""><span>ambiguities</span></span></span></h3><u><span class=""grammatical_note countability"">mass noun</span></u><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">The quality of being open to more than one interpretation; inexactness.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘we can detect no ambiguity in this section of the Act’</em></div></div><div class=""exg""><div class=""ex""><u><span class=""grammatical_note"">count noun</span></u> <em>‘ambiguities in such questions are potentially very dangerous’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">ambivalence</strong><span class=""syn"">, equivocation</span></div></div></div></div></li></ul></section>"
ambiguous,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">Open to more than one interpretation; not having one obvious meaning.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘ambiguous phrases’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">equivocal</strong><span class=""syn"">, ambivalent, open to debate, open to argument, arguable, debatable</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">Not clear or decided.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘the election result was ambiguous’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">equivocal</strong><span class=""syn"">, ambivalent, open to debate, open to argument, arguable, debatable</span></div></div></div></li></ul></p></div></li></ul></section>"
amid,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">preposition</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">Surrounded by; in the middle of.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘our dream home, set amid magnificent rolling countryside’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">in the middle of</strong><span class=""syn"">, surrounded by, among, amongst, between, in the thick of</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">In an atmosphere or against a background of.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘talks broke down amid accusations of a hostile takeover bid’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">at a time of</strong><span class=""syn"">, in an atmosphere of, against a background of, during</span></div></div></div></li></ul></p></div></li></ul></section>"
amused,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Finding something funny or entertaining.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘people looked on with amused curiosity’</em></div></div></div></li></ul></section>"
analog,
analogy,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span><span class=""pos-inflections""><span class=""inflection-text""><span>analogies</span></span></span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">A comparison between one thing and another, typically for the purpose of explanation or clarification.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘an analogy between the workings of nature and those of human societies’</em></div></div><div class=""exg""><div class=""ex""><u><span class=""grammatical_note"">mass noun</span></u> <em>‘he interprets logical functions by analogy with machines’</em></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">A correspondence or partial similarity.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘the syndrome is called deep dysgraphia because of its analogy to deep dyslexia’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">link</strong><span class=""syn"">, relationship, relation, relatedness, interrelation, interrelatedness, interconnection, interdependence, association, attachment, bond, tie, tie-in, correspondence, parallel, analogy</span></div></div></div></li><li class=""subSense""><span class=""subsenseIteration"">1.2</span><span class=""ind"">A thing which is comparable to something else in significant respects.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘works of art were seen as an analogy for works of nature’</em></div></div></li><li class=""subSense""><span class=""subsenseIteration"">1.3</span><span class=""sense-regions domain_labels"">Logic </span><u><span class=""grammatical_note"">mass noun</span></u> <span class=""ind"">A process of arguing from similarity in known respects to similarity in other respects.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘argument from analogy’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">similarity</strong><span class=""syn"">, parallel, parallelism, correspondence, likeness, resemblance, correlation, relation, kinship, equivalence, similitude, symmetry, homology</span></div></div></div></li><li class=""subSense""><span class=""subsenseIteration"">1.4</span><span class=""sense-regions domain_labels"">Linguistics </span><u><span class=""grammatical_note"">mass noun</span></u> <span class=""ind"">A process by which new words and inflections are created on the basis of regularities in the form of existing ones.</span><div class=""trg""></div></li><li class=""subSense""><span class=""subsenseIteration"">1.5</span><span class=""sense-regions domain_labels"">Biology </span><u><span class=""grammatical_note"">mass noun</span></u> <span class=""ind"">The resemblance of function between organs that have a different evolutionary origin.</span><div class=""trg""></div></li></ul></p></div></li></ul></section>"
analytic,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><div class=""empty_sense""><div class=""crossReference"">another term for <a>analytical</a></div></div></section>"
analytical,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Relating to or using analysis or logical reasoning.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘analytical methods’</em></div></div><div class=""exg""><div class=""ex""><em>‘a suave, analytical type who missed his calling as a lawyer’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">systematic</strong><span class=""syn"">, logical, scientific, inquisitive, investigative, inquiring, methodical, organized, well organized, ordered, orderly, meticulous, rigorous, searching, critical, interpretative, diagnostic, exact, precise, accurate, mathematical, regulated, controlled, rational</span></div></div></div></div></li></ul></section>"
anatomy,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span><span class=""pos-inflections""><span class=""inflection-text""><span>anatomies</span></span></span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><u><span class=""grammatical_note"">mass noun</span></u> <span class=""ind"">The branch of science concerned with the bodily structure of humans, animals, and other living organisms, especially as revealed by dissection and the separation of parts.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘he studied physiology and anatomy’</em></div></div><div class=""exg""><div class=""ex""><em>‘human anatomy’</em></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><u><span class=""grammatical_note"">count noun</span></u> <span class=""ind"">The bodily structure of an organism.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘descriptions of the cat's anatomy and behaviour’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">structure</strong><span class=""syn"">, make-up, composition, constitution</span></div></div></div></li><li class=""subSense""><span class=""subsenseIteration"">1.2</span><span class=""sense-registers"">informal </span><u><span class=""grammatical_note"">count noun</span></u> <span class=""ind"">A person's body.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘every part of his anatomy hurt’</em></div></div><div class=""exg""><div class=""ex""><em>‘people should never be reduced to their anatomies’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">body</strong><span class=""syn"">, shape, figure, silhouette, proportions, stature, build, frame, physique, anatomy</span></div></div></div></li></ul></p></div></li><li><div class=""trg""><p><span class=""iteration"">2</span><span class=""ind"">A study of the structure or internal workings of something.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘a detailed anatomy of a society and its institutions’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">analysis</strong><span class=""syn"">, examination, inspection, survey, study, scrutiny, perusal</span></div></div></div></div></li></ul></section>"
ancestral,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Of, belonging to, or inherited from an ancestor or ancestors.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the family's ancestral home’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">inherited</strong><span class=""syn"">, hereditary, familial</span></div></div></div></div></li></ul></section>"
anguish,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><u><span class=""grammatical_note countability"">mass noun</span></u><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Severe mental or physical pain or suffering.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘she shut her eyes in anguish’</em></div></div><div class=""exg""><div class=""ex""><em>‘Philip gave a cry of anguish’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">agony</strong><span class=""syn"">, pain, torment, torture, suffering, distress, angst, misery, sorrow, grief, heartache, heartbreak, wretchedness, unhappiness, woe, desolation, despair</span></div></div></div></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">verb</span></h3><span class=""transitivity""><span class=""neutral"">[</span>no object<span class=""neutral"">]</span></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Be extremely distressed about something.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘I spent the next two weeks anguishing about whether I'd made the right decision’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">agonized</strong><span class=""syn"">, tormented, racked with pain, racked with suffering, tortured, harrowed</span></div></div></div></div></li></ul></section>"
annoyed,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Slightly angry; irritated.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘Kelly was annoyed with him’</em></div></div><div class=""exg""><div class=""ex""><em>‘he was annoyed at being woken up so early’</em></div></div><div class=""exg""><div class=""ex""><em>‘I got very annoyed watching the film’</em></div></div></div></li></ul></section>"
anti,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">preposition</span></h3><span class=""transitivity""></span><span class=""sense-registers"">informal </span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Opposed to; against.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘I'm anti the abuse of drink and the hassle that it causes’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">opposed to</strong><span class=""syn"">, in opposition to, hostile to, averse to, antagonistic towards, inimical to, unsympathetic to, resistant to, at odds with, in disagreement with, contra</span></div></div></div></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><span class=""sense-registers"">informal </span><u><span class=""grammatical_note"">predicative</span></u> <ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Opposed.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the local councils are anti’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">hostile</strong><span class=""syn"">, opposed, antagonistic, averse, ill-disposed, unsympathetic</span></div></div></div></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span><span class=""pos-inflections""><span class=""inflection-text""><span>antis</span></span></span></h3><span class=""transitivity""></span><span class=""sense-registers"">informal </span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">A person opposed to a particular policy, activity, or idea.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the threat to field sports from the antis is a serious one’</em></div></div></div></li></ul></section>"
antibody,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span><span class=""pos-inflections""><span class=""inflection-text""><span>antibodies</span></span></span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">A blood protein produced in response to and counteracting a specific antigen. Antibodies combine chemically with substances which the body recognizes as alien, such as bacteria, viruses, and foreign substances in the blood.</span></p><span class=""indicators""></span></div></li></ul></section>"
apparel,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><u><span class=""grammatical_note countability"">mass noun</span></u><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""sense-regions"">US </span><span class=""sense-registers"">formal </span><span class=""ind"">Clothing.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘they were dressed in bright apparel’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">clothes</strong><span class=""syn"">, clothing, garments, dress, attire, wear, garb, wardrobe</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""form-groups""><strong>apparels</strong></span><span class=""ind"">Embroidered ornamentation on ecclesiastical vestments.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘He connects the apparels on the wrists 'with a miraculous legend of St. Martin.’</em></div></div><div class=""exg""><div class=""ex""><em>‘My guess is that the apparels on the amice and alb are a hangover from more ornate times.’</em></div></div></li></ul></p></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">verb</span><span class=""pos-inflections""><span class=""inflection-text""><span>apparels, </span></span><span class=""inflection-text""><span>apparelling, </span></span><span class=""inflection-text""><span>apparelled</span></span>; <span class=""inflection-text""><em class=""languageGroup"">US </em><span>appareling, </span></span><span class=""inflection-text""><span>appareled</span></span></span></h3><span class=""transitivity""><span class=""neutral"">[</span>with object<span class=""neutral"">]</span></span><span class=""sense-registers"">archaic </span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Clothe (someone)</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘all the vestments in which they used to apparel their Deities’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">equip</strong><span class=""syn"">, kit out, fit out, fit up, rig out, supply, issue, furnish with, provide, provision, stock, arm</span></div></div></div></div></li></ul></section>"
appreciative,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Feeling or showing gratitude or pleasure.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘an appreciative audience’</em></div></div><div class=""exg""><div class=""ex""><em>‘the team are very appreciative of your support’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">grateful for</strong><span class=""syn"">, thankful for, obliged for</span></div><div><strong class=""syn"">supportive</strong><span class=""syn"">, encouraging, sympathetic, responsive, enthusiastic, sensitive</span></div></div></div></div></li></ul></section>"
arbitrary,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">Based on random choice or personal whim, rather than any reason or system.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘an arbitrary decision’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">capricious</strong><span class=""syn"">, whimsical, random, chance, erratic, unpredictable, inconsistent, wild, hit-or-miss, haphazard, casual</span></div></div></div></div></li><li><div class=""trg""><p><span class=""iteration"">2</span><span class=""ind"">(of power or a ruling body) unrestrained and autocratic in the use of authority.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘a country under arbitrary government’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">despotic</strong><span class=""syn"">, tyrannical, tyrannous, peremptory, summary, autocratic, dictatorial, authoritarian, draconian, autarchic, anti-democratic</span></div></div></div></div></li><li><div class=""trg""><p><span class=""iteration"">3</span><span class=""sense-regions domain_labels"">Mathematics </span><br/><span class=""ind"">(of a constant or other quantity) of unspecified value.</span></p><span class=""indicators""></span></div></li></ul></section>"
arc,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">A part of a curve, especially a part of the circumference of a circle.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the point where a tangential line touches the arc of a circle’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">curve</strong><span class=""syn"">, bend, bow, arch</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">A shape or structure resembling an arc.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘the huge arc of the sky’</em></div></div></li><li class=""subSense""><span class=""subsenseIteration"">1.2</span><span class=""ind"">A curving trajectory.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘he swung his torch in a wide arc’</em></div></div></li><li class=""subSense""><span class=""subsenseIteration"">1.3</span><span class=""sense-regions domain_labels"">Mathematics </span><u><span class=""grammatical_note"">as modifier</span></u> <span class=""ind"">Indicating the inverse of a trigonometrical function.</span><div class=""trg""></div></li></ul></p></div></li><li><div class=""trg""><p><span class=""iteration"">2</span><div class=""variant"">(also <strong>electric arc</strong>)</div><span class=""ind"">A luminous electrical discharge between two electrodes or other points.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘modern welding generators are designed so that there is a high voltage for striking the arc’</em></div></div></div></li><li><div class=""trg""><p><span class=""iteration"">3</span><span class=""ind"">(in a novel, play, or film) the development or resolution of the narrative or principal theme.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘his transformation provides the emotional arc of the story’</em></div></div></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">verb</span><span class=""pos-inflections""><span class=""inflection-text""><span>arcs, </span></span><span class=""inflection-text""><span>arcing, </span></span><span class=""inflection-text""><span>arced</span></span></span></h3><span class=""transitivity""><span class=""neutral"">[</span>no object<span class=""neutral"">]</span></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><u><span class=""grammatical_note"">with adverbial of direction</span></u> <span class=""ind"">Move with a curving trajectory.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the ball arced across the room’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">curl</strong><span class=""syn"">, curve, swerve, spin, turn</span></div></div></div></div></li><li><div class=""trg""><p><span class=""iteration"">2</span><span class=""ind"">Form an electric arc.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the outage was caused by a bad switch that arced’</em></div></div><div class=""exg""><div class=""ex""><em>‘I have no idea whether they touched the power lines or arced’</em></div></div></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">abbreviation</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""sense-registers"">historical </span><span class=""ind"">(in the UK) Agricultural Research Council.</span></p><span class=""indicators""></span></div></li><li><div class=""trg""><p><span class=""iteration"">2</span><span class=""sense-regions domain_labels"">Medicine </span><br/><span class=""ind"">AIDS-related complex.</span></p><span class=""indicators""></span></div></li></ul></section>"
archaic,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">Very old or old-fashioned.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘prisons are run on archaic methods’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">obsolete</strong><span class=""syn"">, obsolescent, out of date, anachronistic, old-fashioned, outmoded, behind the times, bygone, antiquated, antique, superannuated, antediluvian, past its prime, having seen better days, olde worlde, old-fangled</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">(of a word or a style of language) no longer in everyday use but sometimes used to impart an old-fashioned flavour.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘a term with a rather archaic ring to it’</em></div></div></li><li class=""subSense""><span class=""subsenseIteration"">1.2</span><span class=""ind"">Of an early period of art or culture, especially the 7th–6th centuries BC in Greece.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘the archaic temple at Corinth’</em></div></div></li></ul></p></div></li></ul></section>"
arise,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">verb</span><span class=""pos-inflections""><span class=""inflection-text""><span>arose, </span></span><span class=""inflection-text""><span>arisen</span></span></span></h3><span class=""transitivity""><span class=""neutral"">[</span>no object<span class=""neutral"">]</span></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">(of a problem, opportunity, or situation) emerge; become apparent.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘new difficulties had arisen’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">come to light</strong><span class=""syn"">, become apparent, make an appearance, appear, emerge, crop up, turn up, come about, surface, spring up, enter into the picture</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">Come into being; originate.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘the practice arose in the nineteenth century’</em></div></div></li><li class=""subSense""><span class=""subsenseIteration"">1.2</span><span class=""form-groups""><strong>arise from/out of</strong></span><span class=""ind"">Occur as a result of.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘motorists are liable for damages arising out of accidents’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">result</strong><span class=""syn"">, proceed, follow, ensue, derive, stem, accrue</span></div></div></div></li></ul></p></div></li><li><div class=""trg""><p><span class=""iteration"">2</span><span class=""sense-registers"">formal, literary </span><span class=""ind"">Get or stand up.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘he arose at 9.30’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">stand up</strong><span class=""syn"">, rise, get to one's feet, get up, jump up, leap up, spring up</span></div></div></div></div></li></ul></section>"
aristocracy,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span><span class=""pos-inflections""><span class=""inflection-text""><span>aristocracies</span></span></span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""form-groups"">usually <strong>the aristocracy</strong></span><u><span class=""grammatical_note"">treated as singular or plural</span></u> <span class=""ind"">The highest class in certain societies, typically comprising people of noble birth holding hereditary titles and offices.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘members of the aristocracy’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">the nobility</strong><span class=""syn"">, the peerage, the gentry, the upper class, the ruling class, the privileged class, the elite, high society, the establishment, the patriciate, the haut monde, the beau monde</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">A form of government in which power is held by the nobility.</span><div class=""trg""></div></li><li class=""subSense""><span class=""subsenseIteration"">1.2</span><span class=""ind"">A state in which governing power is held by the nobility.</span><div class=""trg""></div></li><li class=""subSense""><span class=""subsenseIteration"">1.3</span><span class=""ind"">A group regarded as privileged or superior in a particular sphere.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘Britain's pop aristocracy’</em></div></div><div class=""exg""><div class=""ex""><em>‘a new aristocracy of talented young people’</em></div></div></li></ul></p></div></li></ul></section>"
aristocrat,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">A member of the aristocracy.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘a decadent old blue-blooded aristocrat’</em></div></div><div class=""exg""><div class=""ex""><em>‘an aristocrat by birth’</em></div></div><div class=""exg""><div class=""ex""><em>‘the trout is the aristocrat of freshwater fish’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">nobleman</strong><span class=""syn"">, noblewoman, lord, lady, peer, peeress, peer of the realm, patrician, grandee, titled man, titled person, titled woman</span></div></div></div></div></li></ul></section>"
aristocratic,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Of, belonging to, or typical of the aristocracy.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘an aristocratic family’</em></div></div><div class=""exg""><div class=""ex""><em>‘a stately, aristocratic manner’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">noble</strong><span class=""syn"">, titled, upper-class, blue-blooded, high-born, well born, patrician, elite</span></div><div><strong class=""syn"">well bred</strong><span class=""syn"">, dignified, courtly</span></div></div></div></div></li></ul></section>"
