laureate,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">A person who is honoured with an award for outstanding creative or intellectual achievement.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘a Nobel laureate’</em></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><div class=""no-definition""></div><div class=""trg""><div class=""crossReference"">short for <a>Poet Laureate</a></div></div></li></ul></p></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""sense-registers"">literary </span><span class=""ind"">Wreathed with laurel as a mark of honour.</span></p><span class=""indicators""></span><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">(of a crown or wreath) consisting of laurel.</span><div class=""trg""></div></li></ul></p></div></li></ul></section>"
leach,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">verb</span></h3><span class=""transitivity""></span><u><span class=""grammatical_note"">with adverbial of direction</span></u> <ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">(with reference to a soluble chemical or mineral) drain away from soil, ash, or similar material by the action of percolating liquid, especially rainwater.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><u><span class=""grammatical_note"">with object</span></u> <em>‘the nutrient is quickly leached away’</em></div></div><div class=""exg""><div class=""ex""><u><span class=""grammatical_note"">no object</span></u> <em>‘pesticides and fertilizers that leach into rivers’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">drain</strong><span class=""syn"">, filter, percolate, filtrate, discharge, strain, leak, separate</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><u><span class=""grammatical_note"">with object</span></u> <span class=""ind"">Subject (soil, ash, etc.) to a leaching process.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘ash is readily leached’</em></div></div></li></ul></p></div></li></ul></section>"
legion,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">A division of 3,000–6,000 men, including a complement of cavalry, in the ancient Roman army.</span></p><span class=""indicators""></span><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">brigade</strong><span class=""syn"">, regiment, battalion, company, troop, division, squadron, squad, platoon, contingent, unit, force, corps, garrison, section, group, detachment, commando, battery, band, outfit, cohort</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""form-groups""><strong>the Legion</strong></span><span class=""ind"">The Foreign Legion.</span><div class=""trg""></div></li><li class=""subSense""><span class=""subsenseIteration"">1.2</span><span class=""form-groups""><strong>the Legion</strong></span><span class=""ind"">A national association of former servicemen and servicewomen instituted after the First World War, such as the Royal British Legion or the American Legion.</span><div class=""trg""></div></li></ul></p></div></li><li><div class=""trg""><p><span class=""iteration"">2</span><span class=""form-groups""><strong>a legion/legions of</strong></span><span class=""ind"">A vast number of people or things.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘legions of photographers and TV cameras’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">horde</strong><span class=""syn"">, host, throng, multitude, crowd, drove, mass, mob, rabble, gang, swarm, flock, herd, body, pack, score, mountain, army, sea, abundance, profusion</span></div></div></div></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><u><span class=""grammatical_note"">predicative</span></u> <ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Great in number.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘her fans are legion’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">numerous</strong><span class=""syn"">, countless, innumerable, incalculable, immeasurable, untold, endless, limitless, boundless, myriad, many, abundant, plentiful, thick on the ground</span></div></div></div></div></li></ul></section>"
leisurely,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Acting or done at leisure; unhurried or relaxed.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘a leisurely breakfast at our hotel’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">unhurried</strong><span class=""syn"">, relaxed, unrushed, easy, easy-going, gentle, sedate, comfortable, restful, effortless, undemanding, slow, lazy, lackadaisical, languid, languorous, lingering</span></div></div></div></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adverb</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Without hurry.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘couples strolled leisurely along’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">unhurriedly</strong><span class=""syn"">, without hurrying, at a leisurely pace, at a slow pace, leisurely, steadily, taking one's time, in one's own good time</span></div></div></div></div></li></ul></section>"
leukemia,
lewd,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Crude and offensive in a sexual way.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘she began to gyrate to the music and sing a lewd song’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">vulgar</strong><span class=""syn"">, crude, smutty, dirty, filthy, obscene, pornographic, coarse, tasteless, indecorous, indelicate, off colour, unseemly, indecent, salacious, gross, disgusting, sordid, low, foul, vile</span></div></div></div></div></li></ul></section>"
lexicon,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">The vocabulary of a person, language, or branch of knowledge.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the size of the English lexicon’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">lexicon</strong><span class=""syn"">, word stock, lexis</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">A dictionary, especially of Greek, Hebrew, Syriac, or Arabic.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘a Greek–Latin lexicon’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">dictionary</strong><span class=""syn"">, wordbook, vocabulary list, glossary, wordfinder</span></div></div></div></li><li class=""subSense""><span class=""subsenseIteration"">1.2</span><span class=""sense-regions domain_labels"">Linguistics </span><span class=""ind"">The complete set of meaningful units in a language.</span><div class=""trg""></div></li></ul></p></div></li></ul></section>"
libel,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""sense-regions domain_labels"">Law </span><br/><span class=""ind"">A published false statement that is damaging to a person's reputation; a written defamation.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘he was found guilty of a libel on a Liverpool inspector of taxes’</em></div></div><div class=""crossReference"">Compare with <a>slander</a></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">defamation</strong><span class=""syn"">, defamation of character, character assassination, calumny, misrepresentation, scandalmongering</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><u><span class=""grammatical_note"">mass noun</span></u> <span class=""ind"">The action or crime of publishing a libel.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘she sued two newspapers for libel’</em></div></div><div class=""exg""><div class=""ex""><u><span class=""grammatical_note"">as modifier</span></u> <em>‘a libel action’</em></div></div></li><li class=""subSense""><span class=""subsenseIteration"">1.2</span><span class=""ind"">A false and typically malicious statement about a person.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘You have therefore published outrageous libels against our client directly to persons whose opinion of our client is critical to their professional reputation and standing.’</em></div></div></li><li class=""subSense""><span class=""subsenseIteration"">1.3</span><span class=""ind"">A thing that brings undeserved discredit on a person by misrepresentation.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘Maybe we could better ourselves by reaching out to others - and help kill a poisonous libel at the same time.’</em></div></div><div class=""exg""><div class=""ex""><em>‘Before classicism can again occupy a central place in our lives, a monstrous libel must first be undone.’</em></div></div></li></ul></p></div></li><li><div class=""trg""><p><span class=""iteration"">2</span><span class=""ind"">(in admiralty and ecclesiastical law) a plaintiff's written declaration.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘The libel laws as they stand militate against doing this, because once a libel writ is issued by a complainant any apology is an admission of liability.’</em></div></div></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">verb</span><span class=""pos-inflections""><span class=""inflection-text""><span>libels, </span></span><span class=""inflection-text""><span>libelling, </span></span><span class=""inflection-text""><span>libelled</span></span>; <span class=""inflection-text""><em class=""languageGroup"">US </em><span>libeling, </span></span><span class=""inflection-text""><span>libeled</span></span></span></h3><span class=""transitivity""><span class=""neutral"">[</span>with object<span class=""neutral"">]</span></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""sense-regions domain_labels"">Law </span><br/><span class=""ind"">Defame (someone) by publishing a libel.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the jury found that he was libelled by a newspaper’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">defame</strong><span class=""syn"">, malign, slander, give someone a bad name, blacken someone's name, sully someone's reputation, speak evil of, speak ill of, write false reports about, traduce, smear, cast aspersions on, fling mud at, drag someone's name through the mire, drag someone's name through the mud, besmirch, tarnish, taint, do a hatchet job on, tell lies about, spread tales about, spread scandal about, stain, vilify, calumniate, denigrate, disparage, run down, derogate, stigmatize, discredit, slight</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">Make a false and typically malicious statement about.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘Good point, but a blog item that libels someone will remain on the record, likely archived for a good long time, and a libelous statement left online for even a day puts a blogger at tremendous risk.’</em></div></div><div class=""exg""><div class=""ex""><em>‘One cannot say what one likes about people or institutions because one cannot libel anyone.’</em></div></div></li></ul></p></div></li><li><div class=""trg""><p><span class=""iteration"">2</span><span class=""ind"">(in admiralty and ecclesiastical law) bring a suit against.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘if a ship does you any injury you libel the ship’</em></div></div></div></li></ul></section>"
liken,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">verb</span></h3><span class=""transitivity""><span class=""neutral"">[</span>with object<span class=""neutral"">]</span></span><span class=""form-groups""><strong>liken someone/something to</strong></span> <ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Point out the resemblance of someone or something to.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘racism is likened to a contagious disease’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">compare</strong><span class=""syn"">, equate, show the resemblance between, show the similarity between, analogize, draw an analogy between, make an analogy between, make an analogy of, draw a parallel between, parallel, correlate, match</span></div></div></div></div></li></ul></section>"
lineage,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><u><span class=""grammatical_note"">mass noun</span></u> <span class=""ind"">Direct descent from an ancestor; ancestry or pedigree.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘a Dutch nobleman of ancient lineage’</em></div></div><div class=""exg""><div class=""ex""><u><span class=""grammatical_note"">count noun</span></u> <em>‘great families and their lineages’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">ancestry</strong><span class=""syn"">, family, parentage, birth</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""sense-regions domain_labels"">Anthropology </span><u><span class=""grammatical_note"">count noun</span></u> <span class=""ind"">A social group tracing its descent from a single ancestor.</span><div class=""trg""></div></li></ul></p></div></li><li><div class=""trg""><p><span class=""iteration"">2</span><span class=""sense-regions domain_labels"">Biology </span><br/><span class=""ind"">A sequence of species each of which is considered to have evolved from its predecessor.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the chimpanzee and gorilla lineages’</em></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">2.1</span><span class=""ind"">A sequence of cells in the body which developed from a common ancestral cell.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘the myeloid lineage’</em></div></div></li></ul></p></div></li></ul></section>"
lingerie,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><u><span class=""grammatical_note countability"">mass noun</span></u><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Women's underwear and nightclothes.</span></p><span class=""indicators""></span><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">women's underwear</strong><span class=""syn"">, underclothes, underclothing, undergarments, nightwear, nightclothes</span></div></div></div></div></li></ul></section>"
litigation,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><u><span class=""grammatical_note countability"">mass noun</span></u><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">The process of taking legal action.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the company wishes to avoid litigation’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">legal proceeding</strong><span class=""syn"">, legal proceedings, legal action, lawsuit, legal dispute, legal case, case, legal contest, action, cause, judicial proceeding, judicial proceedings, suit, suit at law, legal process, prosecution, bringing of charges, indictment, trial</span></div></div></div></div></li></ul></section>"
loathe,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">verb</span></h3><span class=""transitivity""><span class=""neutral"">[</span>with object<span class=""neutral"">]</span></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Feel intense dislike or disgust for.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘she loathed him on sight’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">hate</strong><span class=""syn"">, detest, abhor, despise, abominate, dislike greatly, execrate</span></div><div><strong class=""syn"">hatred</strong><span class=""syn"">, hate, detestation, abhorrence, abomination, execration, odium</span></div></div></div></div></li></ul></section>"
lob,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">verb</span><span class=""pos-inflections""><span class=""inflection-text""><span>lobs, </span></span><span class=""inflection-text""><span>lobbing, </span></span><span class=""inflection-text""><span>lobbed</span></span></span></h3><span class=""transitivity""></span><u><span class=""grammatical_note"">with object and adverbial of direction</span></u> <ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">Throw or hit (a ball or missile) in a high arc.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘he lobbed the ball over their heads’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">throw</strong><span class=""syn"">, toss, fling, pitch, shy, hurl, pelt, sling, loft, cast, let fly with, flip</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><u><span class=""grammatical_note"">with object</span></u> <span class=""ind"">(in soccer or tennis) kick or hit the ball over (an opponent) in a high arc.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘he managed to lob the keeper’</em></div></div></li></ul></p></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">(in sport) a ball lobbed over an opponent or a stroke producing this result.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘Federer played a lob and Nadal's high volley was in the net’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">stroke</strong><span class=""syn"">, hit, strike</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""sense-regions domain_labels"">Cricket </span><span class=""ind"">A ball bowled with a slow underarm action.</span><div class=""trg""></div></li></ul></p></div></li></ul></section>"
logging,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><u><span class=""grammatical_note countability"">mass noun</span></u><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">The activity or business of felling trees and cutting and preparing the timber.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘measures to counter illegal logging of the country's tropical rainforests’</em></div></div><div class=""exg""><div class=""ex""><u><span class=""grammatical_note"">as modifier</span></u> <em>‘logging companies’</em></div></div></div></li></ul></section>"
loophole,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">An ambiguity or inadequacy in the law or a set of rules.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘they exploited tax loopholes’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">means of avoidance</strong><span class=""syn"">, means of evasion, means of escape, escape clause, escape route</span></div></div></div></div></li><li><div class=""trg""><p><span class=""iteration"">2</span><span class=""sense-registers"">historical </span><span class=""ind"">An arrow slit in a wall.</span></p><span class=""indicators""></span><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">hole</strong><span class=""syn"">, gap, opening, aperture, chink, slit, slot</span></div></div></div></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">verb</span></h3><span class=""transitivity""><span class=""neutral"">[</span>with object<span class=""neutral"">]</span></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Make arrow slits in (a wall)</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the walls of the barracks were loopholed for muskets’</em></div></div></div></li></ul></section>"
lore,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><u><span class=""grammatical_note countability"">mass noun</span></u><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">A body of traditions and knowledge on a subject or held by a particular group, typically passed from person to person by word of mouth.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the jinns of Arabian lore’</em></div></div><div class=""exg""><div class=""ex""><em>‘baseball lore’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">mythology</strong><span class=""syn"">, myths, legends, stories, traditions, folklore, culture, beliefs, sayings, superstitions, fantasy, oral tradition</span></div><div><strong class=""syn"">knowledge</strong><span class=""syn"">, learning, wisdom</span></div></div></div></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><span class=""sense-regions domain_labels"">Zoology </span><br/><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">The surface on each side of a bird's head between the eye and the upper base of the beak, or between the eye and nostril in snakes.</span></p><span class=""indicators""></span></div></li></ul></section>"
ludicrous,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">So foolish, unreasonable, or out of place as to be amusing.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘it's ludicrous that I have been fined’</em></div></div><div class=""exg""><div class=""ex""><em>‘every night he wore a ludicrous outfit’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">absurd</strong><span class=""syn"">, ridiculous, farcical, laughable, risible, preposterous, foolish, idiotic, stupid, inane, silly, asinine, nonsensical</span></div></div></div></div></li></ul></section>"
lurch,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">verb</span></h3><span class=""transitivity""></span><u><span class=""grammatical_note"">no object, with adverbial</span></u> <ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Make an abrupt, unsteady, uncontrolled movement or series of movements; stagger.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the car lurched forward’</em></div></div><div class=""exg""><div class=""ex""><em>‘Stuart lurched to his feet’</em></div></div><div class=""exg""><div class=""ex""><em>‘he was lurching from one crisis to the next’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">stagger</strong><span class=""syn"">, stumble, sway, reel, roll, weave, totter, flounder, falter, wobble, slip, move clumsily</span></div><div><strong class=""syn"">sway</strong><span class=""syn"">, reel, list, roll, pitch, toss, keel, veer, labour, flounder, heel, swerve, make heavy weather</span></div></div></div></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><u><span class=""grammatical_note"">usually in singular</span></u> <ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">An abrupt uncontrolled movement, especially an unsteady tilt or roll.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the boat gave a violent lurch and he missed his footing’</em></div></div></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><div class=""empty_sense""></div></section>"
lurid,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">Unpleasantly bright in colour, especially so as to create a harsh or unnatural effect.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘lurid food colourings’</em></div></div><div class=""exg""><div class=""ex""><em>‘a pair of lurid shorts’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">brightly coloured</strong><span class=""syn"">, bright, over-bright, brilliant, glaring, fluorescent, flaming, dazzling, vivid, intense</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">Presented in vividly shocking or sensational terms.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘the more lurid details of the massacre were too frightening for the children’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">sensational</strong><span class=""syn"">, sensationalist, melodramatic, exaggerated, overdramatized, extravagant, colourful, trashy, rubbishy, cheap, pulp, tasteless, kitschy</span></div></div></div></li></ul></p></div></li></ul></section>"
lush,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">(of vegetation, especially grass) growing luxuriantly.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘lush greenery and cultivated fields’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">luxuriant</strong><span class=""syn"">, rich, abundant, superabundant, profuse, exuberant, riotous, prolific, teeming, flourishing, thriving, vigorous</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">Very rich and providing great sensory pleasure.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘lush orchestrations’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">luxurious</strong><span class=""syn"">, luxury, deluxe, sumptuous, grand, palatial, opulent, lavish, elaborate, extravagant, fancy</span></div></div></div></li></ul></p></div></li><li><div class=""trg""><p><span class=""iteration"">2</span><span class=""sense-regions"">British </span><span class=""sense-registers"">informal </span><span class=""ind"">Sexually attractive.</span></p><span class=""indicators""></span><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">2.1</span><span class=""ind"">Very good or impressive.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘I had some really lush pressies’</em></div></div></li></ul></p></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><span class=""sense-registers"">informal </span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">A heavy drinker, especially a habitual one.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘a lush who doesn't make very much sense most of the time’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">drunkard</strong><span class=""syn"">, drunk, inebriate, imbiber, tippler, sot, heavy drinker, hard drinker, serious drinker, problem drinker</span></div></div></div></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">verb</span></h3><span class=""transitivity""><span class=""neutral"">[</span>with object<span class=""neutral"">]</span></span><span class=""sense-registers"">informal, dated </span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Make (someone) drunk.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘Mr Hobart got so lushed up he was spilling drinks down his shirt’</em></div></div></div></li></ul></section>"
luster,
magnolia,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">A tree or shrub with large, typically creamy-pink or -white, waxy flowers.</span></p><p class=""note"">Genus Magnolia, family Magnoliaceae</p><span class=""indicators""></span><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><u><span class=""grammatical_note"">mass noun</span></u> <span class=""ind"">A pale creamy-white colour like that of magnolia blossom.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><u><span class=""grammatical_note"">as modifier</span></u> <em>‘the woodwork is in magnolia gloss’</em></div></div></li></ul></p></div></li></ul></section>"
makeshift,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Acting as an interim and temporary measure.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘arranging a row of chairs to form a makeshift bed’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">temporary</strong><span class=""syn"">, make-do, provisional, stopgap, standby, rough and ready, substitute, emergency, improvised, ad hoc, impromptu, extemporary, extempore, thrown together, cobbled together</span></div></div></div></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">A temporary substitute or device.</span></p><span class=""indicators""></span></div></li></ul></section>"
