prologue,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">A separate introductory section of a literary, dramatic, or musical work.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the suppressed prologue to Women in Love’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">introduction</strong><span class=""syn"">, foreword, preface, preamble, prelude, preliminary</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""sense-registers"">archaic </span><span class=""ind"">The actor who delivers the prologue in a play.</span><div class=""trg""></div></li></ul></p></div></li><li><div class=""trg""><p><span class=""iteration"">2</span><span class=""ind"">An event or act that leads to another.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the events from 1945 to 1956 provided the prologue to the post-imperial era’</em></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">2.1</span><span class=""ind"">(in professional cycling) a short preliminary time trial held before a race to establish a leader.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘I got third in the prologue and eighth on the hardest stage’</em></div></div></li></ul></p></div></li></ul></section>"
propel,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">verb</span><span class=""pos-inflections""><span class=""inflection-text""><span>propels, </span></span><span class=""inflection-text""><span>propelling, </span></span><span class=""inflection-text""><span>propelled</span></span></span></h3><span class=""transitivity""><span class=""neutral"">[</span>with object<span class=""neutral"">]</span></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">Drive or push something forwards.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the boat is propelled by using a very long paddle’</em></div></div><div class=""exg""><div class=""ex""><u><span class=""grammatical_note"">as adjective, in combination <strong>-propelled</strong></span></u> <em>‘a rocket-propelled grenade launcher’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">move forwards</strong><span class=""syn"">, push forwards, move, set in motion, get moving, drive</span></div><div><strong class=""syn"">throw</strong><span class=""syn"">, thrust, toss, fling, hurl, lob, let fly, launch, pitch, project, send, shoot</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><u><span class=""grammatical_note"">with object and adverbial of direction</span></u> <span class=""ind"">Spur or drive into a particular situation.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘fear propelled her out of her stillness’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">spur</strong><span class=""syn"">, drive, prompt, precipitate, catapult, motivate, force, impel</span></div></div></div></li></ul></p></div></li></ul></section>"
prophecy,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span><span class=""pos-inflections""><span class=""inflection-text""><span>prophecies</span></span></span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">A prediction of what will happen in the future.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘a bleak prophecy of war and ruin’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">prediction</strong><span class=""syn"">, forecast, prognostication, prognosis, divination, augury</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><u><span class=""grammatical_note"">mass noun</span></u> <span class=""ind"">The faculty or practice of prophesying.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘the gift of prophecy’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">foretelling the future</strong><span class=""syn"">, forecasting the future, fortune telling, crystal-gazing, prediction, second sight, clairvoyance, prognostication, divination, soothsaying</span></div></div></div></li></ul></p></div></li></ul></section>"
proportional,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">Corresponding in size or amount to something else.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the punishment should be proportional to the crime’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">corresponding</strong><span class=""syn"">, proportionate, comparable, in proportion, pro rata, commensurate, equivalent, consistent, relative, correlated, correlative, analogous, analogical</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""sense-regions domain_labels"">Mathematics </span><span class=""ind"">(of a variable quantity) having a constant ratio to another quantity.</span><div class=""trg""></div></li></ul></p></div></li></ul></section>"
prosecute,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">verb</span></h3><span class=""transitivity""><span class=""neutral"">[</span>with object<span class=""neutral"">]</span></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">Institute or conduct legal proceedings against (a person or organization)</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘they were prosecuted for obstructing the highway’</em></div></div><div class=""exg""><div class=""ex""><u><span class=""grammatical_note"">no object</span></u> <em>‘the company didn't prosecute because of his age’</em></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">Institute legal proceedings in respect of (a claim or offence)</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘the state's attorney's office seemed to decide that this was a case worth prosecuting’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">take to court</strong><span class=""syn"">, bring legal proceedings against, institute legal proceedings against, bring an action against, take legal action against, accuse, cite, summons, sue, try, bring to trial, put on trial, put in the dock, bring a charge against, bring a criminal charge against, charge, prefer charges against, bring a suit against, indict, arraign</span></div></div></div></li></ul></p></div></li><li><div class=""trg""><p><span class=""iteration"">2</span><span class=""ind"">Continue with (a course of action) with a view to its completion.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘a serious threat to the government's ability to prosecute the war’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">carry out</strong><span class=""syn"">, accomplish, perform, implement, effect, bring off, bring about, achieve, carry off, carry through, complete, enact, enforce, put into effect, put into practice, do, discharge, prosecute, engineer, administer, attain, realize, fulfil</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">2.1</span><span class=""sense-registers"">archaic </span><span class=""ind"">Carry on (a trade or pursuit)</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘I am waiting for permission to prosecute my craft’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">pursue</strong><span class=""syn"">, carry on, conduct, direct, engage in, work at, proceed with, continue, continue with, keep on with, go ahead with</span></div></div></div></li></ul></p></div></li></ul></section>"
prosecution,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><u><span class=""grammatical_note countability"">mass noun</span></u><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">The institution and conducting of legal proceedings against someone in respect of a criminal charge.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the organizers are facing prosecution for noise nuisance’</em></div></div><div class=""exg""><div class=""ex""><u><span class=""grammatical_note"">count noun</span></u> <em>‘they lacked the funds to embark on private prosecutions’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">indictment</strong><span class=""syn"">, accusation, denunciation, prosecution, trial, charge, summons, citation</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""form-groups""><strong>the prosecution</strong></span><u><span class=""grammatical_note"">treated as singular or plural</span></u> <span class=""ind"">The party instituting or conducting legal proceedings against someone in a lawsuit.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘the main witness for the prosecution’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">legal action</strong><span class=""syn"">, lawsuit, suit at law, case, court case, action, cause, legal proceeding, legal process, proceedings, judicial proceedings, litigation, trial, legal contest, legal dispute, bringing to book, bringing of charges, indictment, prosecution</span></div></div></div></li></ul></p></div></li><li><div class=""trg""><p><span class=""iteration"">2</span><span class=""ind"">The continuation of a course of action with a view to its completion.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the BBC's prosecution of its commercial ends’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">execution</strong><span class=""syn"">, application, carrying out, carrying through, performance, enactment, administration</span></div></div></div></div></li></ul></section>"
prosecutor,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">A person, especially a public official, who institutes legal proceedings against someone.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘prosecutors are fully entitled to bring any number of offences against a single defendant’</em></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">A barrister or other lawyer who conducts the case against a defendant in a criminal court.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘the prosecutor rose to give the opening address’</em></div></div></li></ul></p></div></li></ul></section>"
prostitute,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">A person, in particular a woman, who engages in sexual activity for payment.</span></p><span class=""indicators""></span><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">sex worker</strong><span class=""syn"">, call girl</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">A person who misuses their talents or behaves unworthily for personal or financial gain.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘careerist political prostitutes’</em></div></div></li></ul></p></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">verb</span></h3><span class=""transitivity""><span class=""neutral"">[</span>with object<span class=""neutral"">]</span></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">Offer (someone) for sexual activity in exchange for payment.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘although she was paid £15 to join a man at his table, she never prostituted herself’</em></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">Put (oneself or one's talents) to an unworthy or corrupt use for personal or financial gain.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘his willingness to prostitute himself to the worst instincts of the electorate’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">betray</strong><span class=""syn"">, sacrifice, profane, sell, sell out, debase, degrade, demean, devalue, cheapen, lower, misapply, misemploy, misuse, pervert, squander, waste</span></div></div></div></li></ul></p></div></li></ul></section>"
protein,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">Any of a class of nitrogenous organic compounds which have large molecules composed of one or more long chains of amino acids and are an essential part of all living organisms, especially as structural components of body tissues such as muscle, hair, etc., and as enzymes and antibodies.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘a protein found in wheat’</em></div></div><div class=""exg""><div class=""ex""><em>‘animal proteins’</em></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><u><span class=""grammatical_note"">mass noun</span></u> <span class=""ind"">Proteins collectively, especially as a dietary component.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘a diet high in protein’</em></div></div></li></ul></p></div></li></ul></section>"
purposely,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adverb</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">On purpose; intentionally.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘she had purposely made it difficult’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">deliberately</strong><span class=""syn"">, intentionally, on purpose, by design, wilfully, calculatedly, premeditatedly, wittingly, knowingly, consciously, in cold blood, of one's own volition</span></div></div></div></div></li></ul></section>"
quake,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">verb</span></h3><span class=""transitivity""><span class=""neutral"">[</span>no object<span class=""neutral"">]</span></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">(especially of the earth) shake or tremble.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the rumbling vibrations set the whole valley quaking’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">shake</strong><span class=""syn"">, tremble, quiver, shiver, shudder, sway, rock, wobble, move, heave, convulse</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">(of a person) shake or shudder with fear.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘he was a large man with a flaming temper and I was quaking as I ran to his office’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">tremble</strong><span class=""syn"">, shake, shake with fear, shake like a leaf, shudder, shiver</span></div></div></div></li></ul></p></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""sense-registers"">informal </span><span class=""ind"">An earthquake.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘a big quake east of the Rocky Mountains’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">earth tremor</strong><span class=""syn"">, tremor, convulsion, shock, foreshock, aftershock</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><u><span class=""grammatical_note"">usually in singular</span></u> <span class=""ind"">An act of shaking or quaking.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘a little quake of delayed shock nudged her’</em></div></div></li></ul></p></div></li></ul></section>"
quarterly,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adjective</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">Done, produced, or occurring once every quarter of a year.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘a quarterly newsletter is distributed to members’</em></div></div></div></li><li><div class=""trg""><p><span class=""iteration"">2</span><span class=""sense-regions domain_labels"">Heraldry </span><br/><span class=""ind"">(of a shield or charge) divided into four (or occasionally more) subdivisions by vertical and horizontal lines.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘From what can be seen of the original engraving, it is clear that at least two of the shields on each dish were engraved with the same quarterly arms.’</em></div></div></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">adverb</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">Once every quarter of a year.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘interest is paid quarterly’</em></div></div></div></li><li><div class=""trg""><p><span class=""iteration"">2</span><span class=""sense-regions domain_labels"">Heraldry </span><br/><span class=""ind"">In the four, or in two diagonally opposite, quarters of a shield.</span></p><span class=""indicators""></span></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span><span class=""pos-inflections""><span class=""inflection-text""><span>quarterlies</span></span></span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">A magazine or journal that is published four times a year.</span></p><span class=""indicators""></span><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">book</strong><span class=""syn"">, volume, hardback, paperback, title, work, tome, opus, treatise, manual, register, almanac, yearbook, compendium</span></div></div></div></div></li></ul></section>"
query,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span><span class=""pos-inflections""><span class=""inflection-text""><span>queries</span></span></span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">A question, especially one expressing doubt or requesting information.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘if you have any queries please telephone our office’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">question</strong><span class=""syn"">, inquiry</span></div><div><strong class=""syn"">doubt</strong><span class=""syn"">, uncertainty, question, question mark, reservation, suspicion</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">Used in writing or speaking to question the accuracy of a following statement or to introduce a question.</span><div class=""trg""></div></li><li class=""subSense""><span class=""subsenseIteration"">1.2</span><span class=""sense-regions domain_labels"">Printing </span><span class=""ind"">A question mark.</span><div class=""trg""></div></li></ul></p></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">verb</span><span class=""pos-inflections""><span class=""inflection-text""><span>queries, </span></span><span class=""inflection-text""><span>querying, </span></span><span class=""inflection-text""><span>queried</span></span></span></h3><span class=""transitivity""></span><u><span class=""grammatical_note"">reporting verb</span></u> <ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">Ask a question about something, especially in order to express one's doubts about it or to check its validity or accuracy.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><u><span class=""grammatical_note"">with clause</span></u> <em>‘many people queried whether any harm had been done’</em></div></div><div class=""exg""><div class=""ex""><u><span class=""grammatical_note"">with object</span></u> <em>‘I rang the water company to query my bill’</em></div></div><div class=""exg""><div class=""ex""><u><span class=""grammatical_note"">with direct speech</span></u> <em>‘‘Why not?’ he queried’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">ask</strong><span class=""syn"">, inquire, question</span></div><div><strong class=""syn"">question</strong><span class=""syn"">, call in question, call into question, doubt, entertain doubts about, raise doubts about, throw doubt on, express suspicions about, harbour suspicions about, have suspicions about, suspect, feel uneasy about, express reservations about, harbour reservations about, have reservations about, challenge, dispute, cast aspersions on, object to, raise objections to</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""sense-regions spanish_label"">North American </span><u><span class=""grammatical_note"">with object</span></u> <span class=""ind"">Put a question or questions to (someone)</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘when these officers were queried, they felt unhappy’</em></div></div></li></ul></p></div></li></ul></section>"
questionnaire,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">A set of printed or written questions with a choice of answers, devised for the purposes of a survey or statistical study.</span></p><span class=""indicators""></span><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">question sheet</strong><span class=""syn"">, set of questions, survey form, form, test, exam, examination, quiz, opinion poll</span></div></div></div></div></li></ul></section>"
quilt,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">A warm bed covering made of padding enclosed between layers of fabric and kept in place by lines of stitching, typically applied in a decorative design.</span></p><span class=""indicators""></span><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">duvet</strong><span class=""syn"">, continental quilt, counterpane, bedspread, cover, coverlet, Durham quilt</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">A knitted or fabric bedspread with decorative stitching.</span><div class=""trg""></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">duvet</strong><span class=""syn"">, continental quilt, counterpane, bedspread, cover, coverlet, Durham quilt</span></div></div></div></li><li class=""subSense""><span class=""subsenseIteration"">1.2</span><span class=""ind"">A duvet.</span><div class=""trg""></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">duvet</strong><span class=""syn"">, continental quilt, counterpane, bedspread, cover, coverlet, Durham quilt</span></div></div></div></li><li class=""subSense""><span class=""subsenseIteration"">1.3</span><span class=""ind"">A layer of padding used for insulation.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘the roof space should be insulated with a glass-fibre quilt at least 100 mm thick’</em></div></div></li></ul></p></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">verb</span></h3><span class=""transitivity""><span class=""neutral"">[</span>with object<span class=""neutral"">]</span></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Join together (layers of fabric or padding) with lines of stitching to form a warm bed covering or garment, or for decorative effect.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘we quilted the covers with parallel lines of stitching’</em></div></div></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">verb</span></h3><span class=""transitivity""><span class=""neutral"">[</span>with object<span class=""neutral"">]</span></span><span class=""sense-registers"">informal, dated </span><span class=""sense-regions spanish_label"">Australian </span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">Punch (someone)</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘more than one bloke I've seen Joe quilt good and proper’</em></div></div></div></li></ul></section>"
quiver,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">verb</span></h3><span class=""transitivity""><span class=""neutral"">[</span>no object<span class=""neutral"">]</span></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">Tremble or shake with a slight rapid motion.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the tree's branches stopped quivering’</em></div></div><div class=""exg""><div class=""ex""><em>‘Juliet's lower lip quivered’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">tremble</strong><span class=""syn"">, shake, shiver, quaver, quake, shudder, convulse</span></div><div><strong class=""syn"">flutter</strong><span class=""syn"">, agitate, vibrate, flap, beat</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><u><span class=""grammatical_note"">with object</span></u> <span class=""ind"">Cause (something) to make a slight rapid motion.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘the bird runs along in a zigzag path, quivering its wings’</em></div></div></li></ul></p></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration""></span><span class=""ind"">A slight trembling movement or sound, especially one caused by a sudden strong emotion.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘she couldn't help the quiver in her voice’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">tremor</strong><span class=""syn"">, tremble, shake, shaking, shakiness, shiver, frisson, chill, vibration, quaver, quake, shudder, flutter, oscillation, fluctuation, waver, ripple, falter</span></div></div></div></div></li></ul></section><hr><section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">An archer's portable case for holding arrows.</span></p><span class=""indicators""></span><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">A set of surfboards of different lengths and shapes for use with different types of waves.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘he had created a whole new quiver of boards specifically for Hawaii’</em></div></div></li></ul></p></div></li></ul></section>"
quota,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""ind"">A fixed share of something that a person or group is entitled to receive or is bound to contribute.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘the county is falling short of its quota of blood donations’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">portion</strong><span class=""syn"">, part, division, bit, quota, allowance, ration, allocation, allotment, lot, measure, due</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">A limited quantity of a particular product which under official controls can be produced, exported, or imported.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘the country may be exceeding its OPEC quota of 1,100,000 barrels of oil per day’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">permitted amount</strong><span class=""syn"">, permitted quantity, allocation, allotment, quota, share, ration, grant, limit, portion, helping, slice, lot</span></div></div></div></li><li class=""subSense""><span class=""subsenseIteration"">1.2</span><span class=""ind"">A fixed minimum or maximum number of a particular group of people allowed to do something, such as immigrants to enter a country, workers to undertake a job, or students to enrol for a course.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘the removal of entry quotas encouraged young people to enter universities’</em></div></div></li><li class=""subSense""><span class=""subsenseIteration"">1.3</span><span class=""ind"">(in a system of proportional representation) the minimum number of votes required to elect a candidate.</span><div class=""trg""></div></li><li class=""subSense""><span class=""subsenseIteration"">1.4</span><span class=""ind"">(in the Anglican Church) the proportion of the funds of a parish contributed to the finances of the diocese.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘London's Lord Mayor and aldermen were again commanded to a levy: and they responded by locking the doors on their packed parish churches until their quotas were filled.’</em></div></div><div class=""exg""><div class=""ex""><em>‘The quota that the parish of St Patrick's Church had to meet has been reached and now whatever else the parish can make will be coming back into parish.’</em></div></div></li></ul></p></div></li></ul></section>"
radiation,"<section class=""gramb""><h3 class=""ps pos""><span class=""pos"">noun</span></h3><u><span class=""grammatical_note countability"">mass noun</span></u><span class=""transitivity""></span><ul class=""semb""><li><div class=""trg""><p><span class=""iteration"">1</span><span class=""sense-regions domain_labels"">Physics </span><br/><span class=""ind"">The emission of energy as electromagnetic waves or as moving subatomic particles, especially high-energy particles which cause ionization.</span></p><span class=""indicators""></span><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">discharge</strong><span class=""syn"">, release, outpouring, outflow, outrush, leak, excretion, secretion, ejection</span></div></div></div><p><ul class=""subSenses""><li class=""subSense""><span class=""subsenseIteration"">1.1</span><span class=""ind"">The energy transmitted by radiation.</span><div class=""trg""></div><div class=""exg""><div class=""ex""><em>‘background radiation’</em></div></div><div class=""exg""><div class=""ex""><u><span class=""grammatical_note"">as modifier</span></u> <em>‘the radiation dose’</em></div></div><div class=""exg""><div class=""ex""><u><span class=""grammatical_note"">count noun</span></u> <em>‘ultraviolet and infrared radiations’</em></div></div><div class=""synonyms""><div class=""moreInfo""></div><div class=""exg""><div><strong class=""syn"">transference</strong><span class=""syn"">, transferral, passing on, communication, conveyance, imparting, channelling, carrying, relaying, dispatch, mediation</span></div></div></div></li></ul></p></div></li><li><div class=""trg""><p><span class=""iteration"">2</span><span class=""sense-regions domain_labels"">Biology </span><br/><span class=""ind"">Divergence out from a central point, in particular evolution from an ancestral animal or plant group into a variety of new forms.</span></p><span class=""indicators""></span><div class=""exg""><div class=""ex""><em>‘evolution is a process of radiation not progression’</em></div></div></div></li></ul></section>"
